Source,Target,weight
@USMortality,@FreePea,1
@USMortality,@21Sct,1
@USMortality,@DocBrock53,1
@USMortality,@patricktheart,1
@USMortality,@whatnewsistrue,1
@USMortality,@Baer987654,1
@USMortality,@JonesBonus,1
@USMortality,@Paolo_Tumolo,1
@USMortality,@redback1gc,2
@USMortality,@DonoshiD,1
@USMortality,@Cat_Kitten_Tiny,1
@USMortality,@kraina_cieni,1
@USMortality,@Anoode2,1
@USMortality,@wensyel,1
@USMortality,@A_HAWK_Q,1
@USMortality,@wings50streams,1
@USMortality,@JR_Lottary,1
@USMortality,@Phamhai281976,1
@USMortality,@WilliamLimn,2
@USMortality,@ZdebelDariusz,1
@USMortality,@reddy_mc,1
@USMortality,@DudeFlyover,1
@USMortality,@t9md,1
@USMortality,@BMDW3,1
@USMortality,@Mark_McElligott,1
@USMortality,@MAMike4,1
@USMortality,@JenniferLSimon1,1
@USMortality,@KRing61,1
@USMortality,@LC23RN,1
@USMortality,@oibal60,1
@USMortality,@NisanyanHimself,1
@USMortality,@DigitalAssett,1
@USMortality,@dirkhp,1
@USMortality,@SorcererEugen,1
@USMortality,@Finecurves,1
@USMortality,@MehMouse,1
@USMortality,@UKBBNBlue,1
@USMortality,@jlkirkpatrick,1
@USMortality,@kmhboiler,1
@USMortality,@CanadianCossak,1
@USMortality,@ulrich19713587,1
@USMortality,@jorge_ldc,1
@USMortality,@claudefacade,1
@USMortality,@matt4etc,1
@USMortality,@Inpi,1
@USMortality,@mafunyane23,1
@USMortality,@Typ0negative,1
@USMortality,@leoniedelt,1
@USMortality,@hans_denkt,1
@USMortality,@Mrhapinow,1
@USMortality,@Ekica_C,1
@USMortality,@JeremyPynenburg,1
@USMortality,@MoonChimeFamily,1
@USMortality,@CeeMacBee,1
@USMortality,@lhorsemom,1
@USMortality,@DarrenBellreads,1
@USMortality,@Crtcllee,1
@USMortality,@Ananda10149510,1
@USMortality,@adoorabell_,1
@USMortality,@MXDforever,1
@USMortality,@Schroeder47586,2
@USMortality,@Bhavik0880,1
@USMortality,@Ronaldolalepre,1
@USMortality,@kiwigirl888,1
@USMortality,@Masaru44746937,1
@USMortality,@AFamousSomeone,1
@USMortality,@ewidyl,1
@USMortality,@SlySilasRevival,1
@USMortality,@kiatt001,1
@USMortality,@foolarch,1
@USMortality,@TechTuber1,1
@USMortality,@AristideBanceVU,1
@USMortality,@MelisseSwartwo1,1
@USMortality,@medicmatt090,1
@USMortality,@hotmud,1
@USMortality,@oto29324936,1
@USMortality,@Dabeez666,1
@USMortality,@AggaAlka,1
@USMortality,@taratype1carniv,1
@USMortality,@aleksirey,1
@USMortality,@jimiare,1
@USMortality,@iu70us,1
@USMortality,@DestroyCabal,1
@USMortality,@Rocketman455,1
@USMortality,@hudirudi,1
@USMortality,@Poppy_Grace,1
@USMortality,@nevdull,1
@USMortality,@ElmerThoughts,1
@USMortality,@TheRobertLemay,1
@USMortality,@Francis3372,1
@USMortality,@Yaman06498594,1
@USMortality,@HazelBazel13,2
@USMortality,@Robs3321,1
@USMortality,@BicepsLikePuppy,1
@USMortality,@SheylaCarlene,1
@USMortality,@prayagk14,1
@USMortality,@ITDarkTiaLight,1
@USMortality,@AboutIndia,1
@USMortality,@MamaK481,1
@USMortality,@vermaden,1
@USMortality,@joemccabe139,1
@USMortality,@CarloGrims,1
@USMortality,@Silver2Dan,1
@USMortality,@sparkyandalert,1
@USMortality,@cleverleap,1
@USMortality,@zero_delta_1,1
@USMortality,@dieKDMW,1
@USMortality,@queue_mich,1
@USMortality,@6thvot1,2
@USMortality,@rbPOD,1
@USMortality,@simonJesterTX,1
@USMortality,@1SCresister,1
@USMortality,@CVolkmannMD,1
@USMortality,@Ga1tJohn,1
@USMortality,@joaquimsacouto,1
@USMortality,@ToddEBear,1
@USMortality,@Bananaluloop,1
@USMortality,@Hi5HANK,1
@USMortality,@PigeonNoir6,1
@USMortality,@RedPillSimo,1
@USMortality,@Anazacco,2
@USMortality,@ben60197970,1
@USMortality,@Awenydd2,1
@USMortality,@3540Party,1
@USMortality,@Michael_Ballweg,1
@USMortality,@windinugroho1,1
@USMortality,@AveMari86640667,1
@USMortality,@sylvian_fischer,1
@USMortality,@RagingAvocado,1
@USMortality,@Schlautropf,1
@USMortality,@Surfingjoss,1
@USMortality,@mommy4bjm,1
@USMortality,@PatriotSkyrific,1
@USMortality,@Aubade1970,1
@USMortality,@maegan_laporte,1
@USMortality,@NewsAccuse,1
@USMortality,@skysira,1
@USMortality,@AlbertaGaurdian,1
@USMortality,@GmccClassic,1
@USMortality,@SpektralHeart,1
@USMortality,@downieguy60,1
@USMortality,@aerwaves_,1
@USMortality,@RobertDaPatriot,1
@USMortality,@mcdelle,1
@USMortality,@EsthervdHoorn,1
@USMortality,@Mr_Pique,1
@USMortality,@MikeJosephVO,1
@USMortality,@VishnuFNO,1
@USMortality,@Aus20madmac,1
@USMortality,@SherrySheSherry,1
@USMortality,@TheEliad,1
@USMortality,@StopEndWarsNOW,1
@USMortality,@TraderBros5,1
@USMortality,@CallistoBerlin,1
@USMortality,@klickhouse,1
@USMortality,@MizzMel77,1
@USMortality,@SupahDuck,1
@USMortality,@Otooley,1
@USMortality,@PatriotChick20,1
@USMortality,@Mindy63002101,1
@USMortality,@67000milesph,1
@USMortality,@myockey,1
@USMortality,@OCLD1,1
@USMortality,@HCashny,1
@USMortality,@GrossmanJoshua,1
@USMortality,@SDrkseid,1
@USMortality,@JessicaLizama10,1
@USMortality,@CarleeMaria,1
@USMortality,@GunRcmp,1
@USMortality,@FjmunoMunoz,1
@USMortality,@science_covid,1
@USMortality,@JENNIFERKBENED1,1
@USMortality,@FrankieC_says,1
@USMortality,@MehdiKamyab,1
@USMortality,@thedatadonald,1
@USMortality,@AngusLacer,1
@USMortality,@ctlowary,1
@USMortality,@R1JD1,1
@USMortality,@Lorena_samsara,1
@USMortality,@TEW_1787,1
@USMortality,@antidogeatdog,1
@USMortality,@jprzada,2
@USMortality,@jhamATL,1
@USMortality,@wa_sunflower,1
@USMortality,@MAGAInitiative,1
@USMortality,@shibby3235,1
@USMortality,@enderwacked,1
@USMortality,@mitjaoter,1
@USMortality,@Bernard07899360,1
@USMortality,@Dariz_Endubido,1
@USMortality,@of_guner,1
@USMortality,@TheTrueChazzyf,1
@USMortality,@CFuzila,1
@USMortality,@anukasan1977,1
@USMortality,@stvnbth,1
@USMortality,@douzpwa,1
@USMortality,@ChickenGate,1
@USMortality,@tenezduchocolat,1
@USMortality,@my3sonsmonti,1
@USMortality,@Warnke_Steve,1
@USMortality,@pdcappap,1
@USMortality,@ConceptualJames,1
@USMortality,@GirlontheLam,2
@USMortality,@1987chrisk,1
@USMortality,@johan_lg2,1
@USMortality,@cfschaer,1
@USMortality,@Beto_In_Austin,1
@USMortality,@BuzzFeiertag,1
@USMortality,@Patrici41458558,1
@USMortality,@J_Fernandez14,1
@USMortality,@Hausfrau4ever,1
@USMortality,@crackback2022,1
@USMortality,@JRev1916,1
@USMortality,@kiefer1985,1
@USMortality,@FranklinBoiler,1
@USMortality,@rachy_0101,1
@USMortality,@MiggyMackAttack,1
@USMortality,@rockets9394,1
@USMortality,@WasYuri,1
@USMortality,@lajamfam,1
@USMortality,@madcanadian2017,1
@USMortality,@slimane_dridi,3
@USMortality,@oregonativemod,1
@USMortality,@NapoleonThePi6,1
@USMortality,@Jikkyleaks,1
@USMortality,@VickyDilcock,1
@USMortality,@SuzyDivine,1
@USMortality,@Kohlrabi82,1
@USMortality,@liscer72,1
@USMortality,@andre_texas,1
@USMortality,@Jennife45008001,1
@USMortality,@CateTX,1
@USMortality,@HandaG21,1
@USMortality,@WesDidier1,1
@USMortality,@FullMoustache,2
@USMortality,@rayskidude,1
@USMortality,@ulick82,1
@USMortality,@DonaldWelsh16,2
@USMortality,@KimJungOen,1
@USMortality,@duscu777,1
@USMortality,@lomarhef,1
@USMortality,@aquila_romana,1
@USMortality,@IAYldCatFan,1
@USMortality,@cryptoz52196440,1
@USMortality,@polenorth9,1
@USMortality,@Jenna_bee__,1
@USMortality,@HellordM,1
@USMortality,@RebNov,1
@USMortality,@_NavyBrat,1
@USMortality,@dawn_spratt,1
@USMortality,@EpamielTotuus,1
@USMortality,@Syntesi1980,1
@USMortality,@abrexta,1
@USMortality,@RebeccaTig,1
@USMortality,@JefferysSteven,1
@USMortality,@michellewrossi,1
@USMortality,@Sylphonian,1
@USMortality,@UrsForrest,1
@USMortality,@macklamm,1
@USMortality,@cindy_settin,1
@USMortality,@TheNumbCanadian,1
@USMortality,@Ethouris,1
@USMortality,@RoguePhilosoph,1
@USMortality,@Thorn_ky1,1
@USMortality,@HJams7,1
@USMortality,@Bomfy,1
@USMortality,@piccolofran,1
@USMortality,@DrCremBrule,1
@USMortality,@ComradeVero,1
@USMortality,@bmetz131,1
@USMortality,@DesiCuban,1
@USMortality,@RhetoricalGirl0,1
@USMortality,@RebeccaNatalePA,1
@USMortality,@mildnhazy,1
@USMortality,@MaC23819,1
@USMortality,@22bE_bEtTeR,1
@USMortality,@dare_to_think6,1
@USMortality,@rosenfeltc,1
@USMortality,@StephanBroeckel,1
@USMortality,@kuanlinnie,1
@USMortality,@thelivingforce1,1
@USMortality,@BinyDire,1
@USMortality,@Masszugu,1
@USMortality,@JetteBurner,1
@USMortality,@GabiOchoadeRoba,1
@USMortality,@DidiUuuu,1
@USMortality,@DrdaveAnddee,1
@USMortality,@eyeo_silver,1
@USMortality,@ulloque_ja,1
@USMortality,@rebelrousing1,1
@USMortality,@BeeMac2018,1
@USMortality,@jaimeraulmolina,1
@USMortality,@ralami22,1
@USMortality,@stanleycupot,1
@USMortality,@MadarJason,1
@USMortality,@_drfister,1
@USMortality,@wolfrider1271,1
@USMortality,@No_1Imp0rtant,1
@USMortality,@lovestohootowls,1
@USMortality,@pijaykay,1
@USMortality,@RealJoelGomes,1
@USMortality,@Bmariusv,1
@USMortality,@Egyptian_Debora,1
@USMortality,@TimC797,1
@USMortality,@Beatry_Muro_C,1
@USMortality,@Raelene_,1
@USMortality,@FrauHolle2701,1
@USMortality,@zkilany,1
@USMortality,@Lithologicall11,1
@USMortality,@kathy19090674,1
@USMortality,@dyorcanada,1
@USMortality,@gregelliott90,1
@USMortality,@tiossinob,3
@USMortality,@NeBirgitta,2
@USMortality,@GeorgeLykissas,1
@USMortality,@SuzieWm5mbxyrwp,1
@USMortality,@elaine_perry,1
@USMortality,@ATOMISTE8,1
@USMortality,@Birch2124,1
@USMortality,@chettieyy,1
@USMortality,@veronica44788,1
@USMortality,@pixiedust5135,1
@USMortality,@NurayZm,1
@USMortality,@Thorne75658284,1
@USMortality,@Shawnee54388225,1
@USMortality,@pmcdunnough,1
@USMortality,@HiDesertDude,1
@USMortality,@nicola_ity,1
@USMortality,@Coryransomart,1
@USMortality,@BpMorph,1
@USMortality,@WxmanJim,1
@USMortality,@ailema_irtupas,1
@USMortality,@wolfreynolds,1
@USMortality,@Master_Bucks,1
@USMortality,@LakesFirearmsTr,1
@USMortality,@ARadlerPohlDr,1
@USMortality,@Farlan14Mc,1
@USMortality,@art_blacksteel,1
@USMortality,@AmaliaMakroglou,1
@USMortality,@HoughtonDixon,1
@USMortality,@joelewisgod,1
@USMortality,@USMortality,1
@USMortality,@dkwillabus,1
@USMortality,@bee_humble1,1
@USMortality,@bearyfun61,2
@USMortality,@johannesclin83,1
@USMortality,@DavidLWindt,1
@USMortality,@dulce812,1
@USMortality,@StarWarsPoetic,1
@USMortality,@ahmedi07763717,1
@USMortality,@kwuat5ch,1
@USMortality,@rothbard_brasil,1
@USMortality,@Outerpeace,1
@USMortality,@B33Mello,1
@USMortality,@Rcp_1974,1
@USMortality,@stevelanebitch,1
@USMortality,@ShadowCitizen1,1
@USMortality,@djkevking,1
@USMortality,@TheSecretOfSelf,1
@USMortality,@DennisMaslo,1
@USMortality,@mikhil_martens,1
@USMortality,@Harvard2H,1
@USMortality,@Dar5131,1
@USMortality,@rubic3n,1
@USMortality,@SolarGreenCo,1
@USMortality,@FAuto559,1
@marillion13,@STEPHAN21020217,2
@marillion13,@marillion13,15
@marillion13,@mikeltwi123,1
@IsabelleVally,@DeodatdeGozon,1
@MDedgeNeurology,@alsadvocacy,1
@MDedgeNeurology,@StefaniaVinci07,1
@NeoVisionMP,@Shartendu,2
@NeoVisionMP,@SShrashti12,1
@NeoVisionMP,@pratikdwivedi_2,1
@NeoVisionMP,@rahulrathawe,1
@NeoVisionMP,@AmitSha35370424,3
@NeoVisionMP,@monicamaurya2,1
@NeoVisionMP,@RSS_YOGESHARMA,2
@NeoVisionMP,@nagendrachatur6,1
@Back2Basics_PII,@CalFactCheck,1
@Shashwat_Aman,@ilangoadmin,1
@Shashwat_Aman,@vijju_vaishnav,1
@ipskabra,@JungjeetSingh,1
@ipskabra,@JamsherNavi3,1
@ipskabra,@JayPPastore1,1
@ipskabra,@pradeep_tiwary,1
@ipskabra,@HarFUNlimited,1
@ipskabra,@Ramrake91648592,1
@ipskabra,@KumarMeonly410,1
@ipskabra,@prashant_16009,1
@ipskabra,@prasadhemant,1
@ipskabra,@Nehilrao,1
@ipskabra,@rahulsp11471,1
@ipskabra,@Adityayadav0000,1
@ipskabra,@Priyank61019906,1
@ipskabra,@SN_IGNOU,1
@ipskabra,@Shivani_Mzn,1
@Linusdaddy2,@charmant__18,1
@Linusdaddy2,@MakiYoshihara,4
@MARCIAN2003,@KmicchKevin,1
@enfasisnoticias,@TERE_MIDELEGA,1
@SheffCouncil,@shipshapewell,1
@SheffCouncil,@Jack_Scott,1
@SistaaMary,@LOUD_besos,1
@SistaaMary,@BenTyler777,1
@neeri_wwtd,@chetan_thakre_,3
@neeri_wwtd,@RiteshVijay6,3
@neeri_wwtd,@Pratyus80663639,1
@SchwarzePalmen,@streichphotoSTR,1
@vpartal,@MariaVieta,1
@bbcnewsmarathi,@GulshanMWankar,1
@bbcnewsmarathi,@ritzadlinge,1
@Individual1isa1,@JustTheFacts68,2
@Individual1isa1,@Betterw05759703,1
@Individual1isa1,@MommaMaryBeeGr8,2
@Individual1isa1,@Mondakwe,1
@East_Riding,@WithernseaRail,1
@dsrpatel_bhopal,@Madhuka83630118,2
@zeikonline,@GinaMcGalliard,1
@Guy8Q,@npayne9000,1
@PatriciaMAC10,@DianeDenizen,1
@02Minutes_,@Gwen_La_Gui,1
@ImRealBunty,@Priyank39262582,1
@ImRealBunty,@Najukhatun2004,1
@ImRealBunty,@MacroBillion,1
@ImRealBunty,@realdeepakrai,1
@ImRealBunty,@Akshayb04547404,1
@ImRealBunty,@_fangirl_Pratik,1
@ImRealBunty,@joao7_kaizer,1
@ImRealBunty,@Pratik_admirer,1
@ImRealBunty,@30Rakshit,1
@ImRealBunty,@Dipz72,2
@ImRealBunty,@Shubhamj5001,1
@HealthZA,@Emad_Hijazy_1,1
@HealthZA,@BerneMuthien,1
@HealthZA,@SgaSv,1
@HealthZA,@BenjiSeitlhamo,1
@HealthZA,@eddiedacosta2,1
@HealthZA,@Ditiro4,1
@HealthZA,@125JNM,1
@HealthZA,@samhendricksZA,1
@HealthZA,@ayanda_m04,2
@HealthZA,@Mr_Mystery25,2
@HealthZA,@DIRCO_ZA,1
@HealthZA,@ndiligeza,1
@HealthZA,@KnPule,2
@HealthZA,@chentianping,3
@HealthZA,@s_ssinwamali,1
@HealthZA,@AbelRaymondNdl1,1
@HealthZA,@Porsh_Bee,1
@HealthZA,@WeliDumiM,1
@HealthZA,@jamescapetown,1
@HealthZA,@GoSouthOnline,1
@HealthZA,@BSI_MushwanaAC,1
@HealthZA,@FP_PublicHealth,1
@HealthZA,@myfavenews,2
@HealthZA,@GovernmentZA,1
@HealthZA,@Karls_143,2
@HealthZA,@AquitySA,1
@HealthZA,@sbu_masuku,1
@HealthZA,@phumumakharagm2,2
@HealthZA,@Zim57536768,3
@HealthZA,@TrevorJantjes,2
@HealthZA,@QuestAfrica2021,2
@HealthZA,@UCT_ICHLibrary,6
@HealthZA,@_Sindelo,1
@HealthZA,@ronelledj1,1
@HealthZA,@OverbergDM,1
@HealthZA,@dmadishayah,1
@HealthZA,@Gold_Traffic,3
@HealthZA,@Sunduh_D,1
@HealthZA,@Execubiz,1
@HealthZA,@MpumalangaGov,3
@HealthZA,@CityofJoburgZA,1
@HealthZA,@Ayanda0011389,1
@HealthZA,@Londeka_Mn,1
@HealthZA,@Investigative01,1
@HealthZA,@PhuthuTm,2
@HealthZA,@ThembaJef,1
@HealthZA,@mpumzi_mdledle,1
@HealthZA,@BojanalaDOH,1
@HealthZA,@Samuelmpho,2
@HealthZA,@MissLesegoS,1
@HealthZA,@chimacovenda,8
@HealthZA,@kevinleosmith,2
@HealthZA,@tshidaksy31,1
@HealthZA,@sellopelo2,2
@HealthZA,@MujaheedDaniel3,1
@HealthZA,@TalithaJLokwe,2
@HealthZA,@AlgoaFMNews,1
@HealthZA,@LuckyMmaruuu,3
@HealthZA,@baymenh,1
@HealthZA,@kgaogelo89,3
@poem_scribbler,@TweetinMichelle,1
@BloodyRapala,@MuggleDinosaur,1
@EpochTimesCan,@13_YangWenLi,1
@MFASerbia,@SRBinGermany,1
@MFASerbia,@SRBinToronto,1
@MFASerbia,@SRBinCoE,1
@MFASerbia,@SRBinPoland,1
@MFASerbia,@SRBinNorway,1
@MFASerbia,@srbinlebanon,1
@MFASerbia,@SRBinKorea,1
@MFASerbia,@SRBinQatar,1
@MFASerbia,@SRBinNewYork,1
@MFASerbia,@SRBinRussia,1
@MFASerbia,@SRBinSweden,1
@MFASerbia,@SRBinUS,1
@MFASerbia,@SRBinHungary,1
@MFASerbia,@SRBinRomania,1
@MFASerbia,@VeraVukicevic,1
@MFASerbia,@SRBinFrankfurt,1
@MFASerbia,@SRBinSwiss,1
@MFASerbia,@SRBinSyria,1
@MFASerbia,@SRBinArmenia,1
@CAREECSARegion,@CareSouthSudan,1
@isoboy,@isoboy,1
@ShylajaShetty,@UNVELRAJ,1
@nasw,@MandelSchool,2
@nasw,@KimMSimpson,1
@nasw,@RBullockJohns1,1
@nasw,@NASWIL,1
@nasw,@nasw,2
@BUexperts,@BUMedicine,1
@ElinaJeny,@EventCentralMe,1
@JordiElDandy,@EvamolloNov,1
@JordiElDandy,@JordiElDandy,9
@JordiElDandy,@Follet_Verd,3
@JordiElDandy,@alberto_m1987,1
@RTenfrancais,@erayeye,1
@Noriuxxx12,@espiritutiflaut,1
@iffo_rme,@SallesDominiqu4,1
@iffo_rme,@agathezeutime,1
@iffo_rme,@ABybike,6
@iffo_rme,@Kristieperles,1
@neetu_arnold,@AngryMamaBearNY,1
@jknjhjfhfduvbhl,@ANiklaus4,1
@rosegeorge3,@philrandal,1
@rosegeorge3,@Lois_Cameron,1
@rosegeorge3,@jneill,1
@rosegeorge3,@AnastasiaSMihai,1
@rosegeorge3,@SaraAvery,1
@rosegeorge3,@Kath_Baldock,1
@rosegeorge3,@SallyFereday,1
@rosegeorge3,@JulesC2022,1
@rosegeorge3,@KateCushing2,1
@rosegeorge3,@SandhyaRamanat1,1
@rosegeorge3,@AlbertineP,1
@rosegeorge3,@stripysocksrock,1
@rosegeorge3,@Dee301121,1
@rosegeorge3,@sophiescott,1
@rosegeorge3,@AgnesAyton,1
@rosegeorge3,@bencurthoys,1
@rosegeorge3,@Nuovella,1
@rosegeorge3,@TruthAbout_ME2,1
@rosegeorge3,@annegladstone,1
@rosegeorge3,@AmeliaAber,1
@rosegeorge3,@Ramblingproses,1
@rosegeorge3,@davidagoodland,1
@rosegeorge3,@juliarebaudo,1
@rosegeorge3,@davecl42,1
@rosegeorge3,@cathcatt,1
@rosegeorge3,@SwailesRuth,1
@rosegeorge3,@RosettaCeesay,1
@rosegeorge3,@SultanaBhatti1,1
@rosegeorge3,@Paquito73,1
@rosegeorge3,@ainefitz77,1
@rosegeorge3,@burkey71,1
@rosegeorge3,@loveandpeaceal2,1
@rosegeorge3,@RErbium,1
@rosegeorge3,@otfrom,1
@rosegeorge3,@PastureBnB,1
@rosegeorge3,@LRigarai,1
@rosegeorge3,@Imelda497959831,1
@rosegeorge3,@Socia11yDistant,1
@rosegeorge3,@mattprescott,1
@rosegeorge3,@DrJennBrentonMD,1
@rosegeorge3,@kaystorr,1
@rosegeorge3,@DrHelenSLT,1
@rosegeorge3,@amibanerjee1,1
@rosegeorge3,@thepolyorchid,1
@rosegeorge3,@teragramytrehod,1
@rosegeorge3,@grb090423,1
@rosegeorge3,@qkate,1
@rosegeorge3,@Nne123A,1
@rosegeorge3,@ClagueNjc36,1
@rosegeorge3,@Catheri76130871,1
@rosegeorge3,@bel10,1
@rosegeorge3,@t0nyyates,1
@rosegeorge3,@NeonLuvBar,1
@rosegeorge3,@HoratioAlger15,1
@rosegeorge3,@AusNewsNetwork,1
@rosegeorge3,@BinitaKane,1
@rosegeorge3,@RenaudGuerin,1
@rosegeorge3,@JoePajak,1
@rosegeorge3,@MaryMary0414,1
@rosegeorge3,@christhompsonex,1
@rosegeorge3,@gardening_kate,1
@Helim_10,@3TomatoesShort,1
@KO666Cis,@Mistysdad1,1
@PeacockFlu,@roslemusmartin,1
@PeacockFlu,@PetriInADish,1
@PeacockFlu,@JudyandHuahua,2
@jamieishum,@JLeeSoc,1
@jamieishum,@eybyon,1
@jamieishum,@boomer813,1
@sjturn,@ASImmunology,1
@sjturn,@ChrisTheMicrobe,1
@PtoSantaIneCZ12,@PtoSantaIneCZ12,1
@poco_sanga23,@houkipino,1
@poco_sanga23,@GREENskywater,1
@poco_sanga23,@Tuna_Hamachi,1
@igoe_at,@BZeitlinger,1
@JordenJigmie,@UpendraMPradhan,1
@McAdamsAirlines,@sidA350,1
@flashmotorinFeb,@IoveChiano,1
@iashishnarayan,@AngadSKhanna1,1
@AgustinaMGrace,@Thorodinson76,1
@AgustinaMGrace,@Vivi2deAbril,2
@AgustinaMGrace,@CovidComunidad,1
@LouisaHutchin20,@AddyNovaSaridi,1
@EduardoLeonMx,@dhgb30,1
@EduardoLeonMx,@HectorJTrevinoT,1
@EduardoLeonMx,@el_tecolotin,1
@EduardoLeonMx,@rulonovsky6,1
@EduardoLeonMx,@FredderykN,1
@EduardoLeonMx,@AndresPastranaE,1
@EduardoLeonMx,@HugoDeLaGarza15,1
@EduardoLeonMx,@PAspiracionista,1
@BlakesWort,@AngelikaGreine6,1
@BlakesWort,@kirst_eva,1
@BlakesWort,@FiFaFu,1
@BlakesWort,@schokoschocker,1
@BlakesWort,@Clannad992,1
@BlakesWort,@PapaB3ll3,1
@BlakesWort,@EssjSongoku,1
@BlakesWort,@Michael_Kunz,1
@BlakesWort,@angetippt,1
@BlakesWort,@ewos1986,1
@BlakesWort,@TobiasSchlauch,1
@BlakesWort,@Metblondie,1
@BlakesWort,@C4M43L,1
@BlakesWort,@olivenbruder,1
@BlakesWort,@nele0411,1
@BlakesWort,@goldene73,1
@BlakesWort,@HollyGolucky,1
@BlakesWort,@yonny_s,1
@BlakesWort,@fachheiler,1
@BarbaraKnotts,@ad1140,1
@No_Drama84,@nico_thorenz,1
@BruixaC,@Laurasngo123,2
@Dan_Landry,@dereknason,1
@Dan_Landry,@KNRXRX,1
@Dan_Landry,@nb_covid_info,2
@Luca_soci,@apacho_ee,1
@Luca_soci,@THeNBLeNDr,1
@Luca_soci,@JaxDav3,1
@Luca_soci,@Stefanplsson5,1
@Luca_soci,@PonderByTheWell,1
@Luca_soci,@ChaunceyBob,1
@Luca_soci,@SaibaWriting,1
@Luca_soci,@peakmemetics,1
@Luca_soci,@MRKITE63,1
@Luca_soci,@g15elb,1
@Luca_soci,@GoneInAWhisper,1
@Luca_soci,@friedenserenity,1
@Luca_soci,@JerichoWinston,1
@Luca_soci,@Kseaberry,1
@Luca_soci,@slamzito1981,1
@Luca_soci,@NicolaCairnX,1
@Luca_soci,@MikaelSchaeffer,1
@Luca_soci,@teachertwit2,1
@Luca_soci,@louisrossilevy,1
@Luca_soci,@maltihavihalti,1
@Luca_soci,@korblimee47,1
@Luca_soci,@FakaziNtanz,1
@MKEhealth,@Jmalewitz,1
@CShoush,@RiveramVane,1
@agnes_becerra,@RomagueraTeresa,1
@agnes_becerra,@edz1969,1
@agnes_becerra,@Amrka360Pina,1
@agnes_becerra,@LedeaSoler,1
@joanne_flavel,@ConMarguerite,1
@joanne_flavel,@AHPA_AU,1
@actionsforgood,@DoniFromTheBloc,1
@actionsforgood,@RodWoolridge,1
@actionsforgood,@F23B58,1
@actionsforgood,@CornerDarcis,1
@actionsforgood,@TravelEater,1
@actionsforgood,@tamalama67,1
@actionsforgood,@mbakunin88,1
@actionsforgood,@jvmlost,1
@CJCJ_2021,@pilot223,1
@SasTrendy,@OneAddyAdds,2
@nanopore,@AaronPomerantz,1
@ErenaBordeaux,@MClaudeDecouard,1
@bullshitjobs,@bullshitjobs_,1
@bullshitjobs,@newday2020sc,1
@bullshitjobs,@bullshitjobs__,1
@NoMoreTearsMD,@Spikopathy,2
@NoMoreTearsMD,@healthmatters_s,2
@NoMoreTearsMD,@LetDoctorsBeMDs,2
@NoMoreTearsMD,@EdwardDeanBrown,3
@NoMoreTearsMD,@TeleKit_R,2
@NoMoreTearsMD,@TheRebelPatient,2
@NoMoreTearsMD,@ArandaMDenterp,2
@PetarVodogaz,@mlb0t,1
@ItsBouquet,@Freddyfuddrucke,1
@ItsBouquet,@DocWSJames,1
@ItsBouquet,@JackieHansard,1
@ItsBouquet,@KateMSavage,1
@ItsBouquet,@14luxor,1
@ItsBouquet,@pammy643,1
@cairGLA,@CAIRSFBA,1
@ActualidadRT,@ailsa7may,1
@ActualidadRT,@josecar2021,1
@WESTNEWSWIRE24,@Sun_Moon_13,1
@Trendsetting123,@judedavid21,1
@CCTV,@chidyxiao,1
@0078z,@mushtaqasjid1,1
@analiliamoreno,@lpaezcpa,1
@analiliamoreno,@cerinza_roberto,1
@analiliamoreno,@Carloslopezjone,1
@SilkeLeFay,@DNAed_tech,1
@SilkeLeFay,@BinfoTrends,1
@SilkeLeFay,@propeaq,1
@SilkeLeFay,@CompChemBioBot,1
@SilkeLeFay,@interexposome,1
@SilkeLeFay,@toineschoutens,1
@SilkeLeFay,@jayaisales,1
@PatientCV,@ArandaMDenterp,1
@ClarkHoward,@mix_atlanta,1
@UNCpublichealth,@JessicaRameyGil,1
@UNCpublichealth,@Peacherina2,1
@UNCpublichealth,@phantasmagnet,1
@UNCpublichealth,@yekdeli,1
@UNCpublichealth,@EmpressNorton,1
@UNCpublichealth,@ProfNotMD,1
@UNCpublichealth,@MariaSammutMasc,1
@UNCpublichealth,@David_RMartinez,1
@UNCpublichealth,@Rukie_deAlwis,1
@UNCpublichealth,@minerva65324362,1
@UNCpublichealth,@trentportraits,1
@RightsCorridor,@JMHUSTLE,1
@DerAnzeiger,@JanHacker9,1
@AusJPrimHealth,@iamgabbarson,1
@AusJPrimHealth,@AAAPC_ANZ,1
@xcherrrio,@JaeJP97,1
@xcherrrio,@Mugdharoha,1
@xcherrrio,@Nudee_snsd,1
@xcherrrio,@cssiopeia_roha,1
@xcherrrio,@rakibutt,1
@xcherrrio,@astrohaphilia,1
@xcherrrio,@Osoroshii_,1
@xcherrrio,@minimonstXx_,1
@xcherrrio,@ongdongminn,1
@xcherrrio,@beluvdysh,1
@xcherrrio,@spell___myname,1
@xcherrrio,@tikdong98,1
@xcherrrio,@mariyahleesa,1
@xcherrrio,@liharuuu,1
@xcherrrio,@jeenjin15,1
@xcherrrio,@yazsaj4,1
@xcherrrio,@_lxstro,1
@xcherrrio,@HumbleBeeAroha,1
@xcherrrio,@beanbinbap,1
@xcherrrio,@mixedporpol,1
@xcherrrio,@gachigallae_,1
@xcherrrio,@myungjun_9435,1
@xcherrrio,@niistroha6,1
@xcherrrio,@ddanabi,1
@xcherrrio,@Finnythefin48,1
